molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_value_nM,assay_chembl_id,doc_chembl_id
CHEMBL1240554,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1OC,IC50,=,1400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242659,CCOc1ccc(-c2nn(C3CCCCC3)c3ncnc(N)c23)cc1OC,IC50,=,1160.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242660,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,IC50,=,5140.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242751,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,IC50,=,3660.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242752,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,IC50,=,54200.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242753,CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,IC50,=,8010.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242846,COc1ncc(-c2nn(C(C)C)c3ncnc(N)c23)c(OC)n1,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242847,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,IC50,=,4300.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242848,CC(C)n1nc(-c2ccc(N)c(O)c2)c2c(N)ncnc21,IC50,=,2120.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241485,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,IC50,=,3850.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241486,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1NC(C)CO,IC50,=,5320.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241487,Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,=,33.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241581,COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,IC50,=,84.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241582,CC(C)n1nc(-c2cccc(CO)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241583,CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,IC50,=,17000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1240545,CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,IC50,=,13000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241679,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241680,CC(C)n1nc(-c2ccc(F)c(C#N)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241771,CC(C)n1nc(-c2ccc(C#N)c(F)c2)c2c(N)ncnc21,IC50,=,8900.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241772,CC(C)n1nc(-c2ccc(C#N)nc2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241390,CC(C)n1nc(-c2cccnc2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241391,CC(C)n1nc(-c2cncnc2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241773,CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,IC50,=,12000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241860,CC(C)n1nc(-c2ccc(C=O)c(F)c2)c2c(N)ncnc21,IC50,=,9000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241861,CC(C)n1nc(-c2cc(F)c(C=O)c(F)c2)c2c(N)ncnc21,IC50,=,10000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241862,CC(C)n1nc(-c2ccc(C(N)=O)c(Cl)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241946,CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50,=,2800.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241439,CC(C)n1nc(-c2cc(C=O)co2)c2c(N)ncnc21,IC50,=,5960.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241947,Cc1cc(-c2nn(C(C)C)c3ncnc(N)c23)sc1C=O,IC50,=,9900.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241948,CC(C)n1nc(-c2cccc(NS(C)(=O)=O)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242030,CC(C)n1nc(-c2ccc(NS(C)(=O)=O)cc2)c2c(N)ncnc21,IC50,=,12800.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242031,CC(C)n1nc(-c2cccc(S(N)(=O)=O)c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242032,CC(C)n1nc(-c2ccc(S(N)(=O)=O)cc2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242115,CC(C)n1nc(-c2cccc(C(=O)NC3=NCCS3)c2)c2c(N)ncnc21,IC50,=,579.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241580,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCC1,IC50,=,1150.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241676,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2C1CCCC1,IC50,=,67.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241677,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCNC1,IC50,=,12400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241678,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@H]1CCOC1,IC50,=,1580.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241768,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2[C@@H]1CCOC1,IC50,=,1400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241769,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,IC50,=,9380.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241770,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,IC50,=,2010.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241858,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,IC50,=,2720.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241859,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241943,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CCC1CCCNC1,IC50,=,20500.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241944,CC(C)n1nc(-c2ccc(C#N)c(O)c2)c2c(N)ncnc21,IC50,=,2600.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241945,CC(C)n1nc(-c2ccc(O)c(F)c2)c2c(N)ncnc21,IC50,=,1040.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242027,COc1cc(F)c(-c2nn(C(C)C)c3ncnc(N)c23)cc1F,IC50,=,10200.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242028,CC(C)n1nc(-c2cc(F)c(O)cc2F)c2c(N)ncnc21,IC50,=,6900.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242029,COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,IC50,=,1400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242112,COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1O,IC50,=,908.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241300,COc1ccc(-c2n[nH]c3ncnc(N)c23)cc1O,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241301,COc1ccc(-c2nn(C)c3ncnc(N)c23)cc1O,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242113,CCn1nc(-c2ccc(OC)c(O)c2)c2c(N)ncnc21,IC50,=,6450.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242114,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1O,IC50,=,2190.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242201,COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,=,437.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242202,COc1ccc(-c2nn(C3CCC(C)C3)c3ncnc(N)c23)cc1O,IC50,=,270.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242203,COc1ccc(-c2nn(C3CNC3)c3ncnc(N)c23)cc1O,IC50,=,17000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242288,COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,IC50,=,12600.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242289,CCOc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,IC50,=,768.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242290,COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,IC50,=,3020.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242379,COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,IC50,=,6340.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242661,CCOc1ccc2cc(-c3nn(C)c4ncnc(N)c34)ccc2c1,IC50,=,21000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242662,CC(C)n1nc(-c2ccc3cc(O)ccc3c2)c2c(N)ncnc21,IC50,=,88.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242663,CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242754,CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,IC50,=,1000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242755,Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,IC50,=,540.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242756,Cn1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,IC50,=,34000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241681,Nc1ncnc2c1c(-c1ccc3ncccc3c1)nn2C1CCCC1,IC50,=,2100.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241682,Cc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2n1,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241683,CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241774,CC(C)n1nc(-c2ccc3nccnc3c2)c2c(N)ncnc21,IC50,=,18000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241775,CC(C)n1nc(-c2cnc3nccnc3c2)c2c(N)ncnc21,IC50,=,70000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241776,CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,IC50,=,7400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241863,CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,IC50,=,6700.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241864,Nc1ncnc2c1c(-c1ccc3[nH]c(=O)ccc3c1)nn2C1CCCC1,IC50,=,1400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241949,CC(C)n1nc(-c2ccc3nc(N)ccc3c2)c2c(N)ncnc21,IC50,=,12000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241950,CC(C)n1nc(-c2ccc3nc(NN)ccc3c2)c2c(N)ncnc21,IC50,=,7000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242033,CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242034,CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242117,Cn1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,=,10000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242118,CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,IC50,=,29000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242119,Nc1ncnc2c1c(-c1ccc3occc(=O)c3c1)nn2C1CCCC1,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242207,CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,IC50,=,25000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242208,CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242209,Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,IC50,=,18000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1240565,Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,=,15000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242293,CC(C)n1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,IC50,=,380.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242294,CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,IC50,=,176.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242295,Nc1ncnc2c1c(-c1ccc3[nH]ccc3c1)nn2C1CCCC1,IC50,=,734.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242384,CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,IC50,=,955.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242385,Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,IC50,=,539.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242386,CC(C)n1nc(-c2ccc3[nH]ncc3c2)c2c(N)ncnc21,IC50,=,1100.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242475,Nc1ncnc2c1c(-c1ccc3[nH]ncc3c1)nn2C1CCCC1,IC50,=,571.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242476,CC(C)n1nc(-c2ccc3c(N)n[nH]c3c2)c2c(N)ncnc21,IC50,=,207.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242477,CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21,IC50,=,2500.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242572,Nc1ncnc2c1c(-c1ccc3cn[nH]c3c1)nn2C1CCCC1,IC50,=,760.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242573,CC(C)n1nc(-c2cc(F)c3cn[nH]c3c2)c2c(N)ncnc21,IC50,=,1200.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1240566,Cn1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50,=,2900.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242574,CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,IC50,=,220.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242664,Nc1ncnc2c1c(-c1ccc3cc[nH]c3c1)nn2C1CCCC1,IC50,=,85.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242665,CC(C)n1nc(-c2ccn3ccnc3c2)c2c(N)ncnc21,IC50,=,45000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242666,CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,IC50,=,638.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242757,CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,IC50,=,4600.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242758,Nc1ncnc2c1c(-c1cccc3[nH]ccc13)nn2C1CCCC1,IC50,=,1400.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242852,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,IC50,=,179.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1242853,CC(C)(C)OC(=O)n1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,IC50,=,391.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241490,CC(C)n1nc(-c2ccc3occc3c2)c2c(N)ncnc21,IC50,=,964.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241491,Nc1ncnc2c1c(-c1ccc3occc3c1)nn2C1CCCC1,IC50,=,575.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241492,CC(C)n1nc(-c2ccc3nonc3c2)c2c(N)ncnc21,IC50,=,8300.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241586,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,IC50,=,937.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241587,CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,IC50,=,5000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241588,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,IC50,=,15000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL1241684,CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,IC50,=,100000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,<,1.0,CHEMBL1243977,CHEMBL1240340
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,=,20.0,CHEMBL1243977,CHEMBL1240340
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,=,18000.0,CHEMBL1243977,CHEMBL1240340
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,=,491.0,CHEMBL1244583,CHEMBL1240341
CHEMBL5416410,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,=,322.0,CHEMBL1244582,CHEMBL1240341
CHEMBL288441,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,IC50,=,53.0,CHEMBL1244582,CHEMBL1240341
CHEMBL201307,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,IC50,=,800.0,CHEMBL1249643,CHEMBL1240311
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Ki,=,0.4,CHEMBL1250019,CHEMBL1240298
CHEMBL499344,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,IC50,=,1670.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1095464,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2[nH]1,IC50,=,9190.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1095465,COc1ccc(OC)c(Cc2cc3c(Nc4cccc(Br)c4)nc(N)nc3[nH]2)c1,IC50,=,12620.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254199,CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12,IC50,=,53100.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254286,CN(c1cccc(Br)c1)c1nc(N)nc2c1cc(Cc1ccccc1)n2C,IC50,=,253600.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254363,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1,IC50,=,31200.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254364,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,IC50,=,12800.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254443,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,IC50,=,1200.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254444,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3[nH]2)c1,IC50,=,143500.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1254523,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,IC50,=,500.0,CHEMBL1252156,CHEMBL1250424
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,IC50,=,230.0,CHEMBL1252156,CHEMBL1250424
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,1200.0,CHEMBL1252156,CHEMBL1250424
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,IC50,=,172100.0,CHEMBL1252156,CHEMBL1250424
CHEMBL1257795,N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,IC50,=,10900.0,CHEMBL1261159,CHEMBL1255207
CHEMBL1257911,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,=,989.0,CHEMBL1261159,CHEMBL1255207
CHEMBL1257912,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,=,726.0,CHEMBL1261159,CHEMBL1255207
CHEMBL553,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,IC50,=,51.0,CHEMBL1260610,CHEMBL1255185
CHEMBL554,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,IC50,=,433.0,CHEMBL1260610,CHEMBL1255185
CHEMBL1257998,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)cc4)c4c(N)ncnc43)CC2)CC1,IC50,=,2300.0,CHEMBL1260610,CHEMBL1255185
CHEMBL1256432,CN1CCN([C@H]2CC[C@H](n3nc(-c4ccc(Nc5nc6cccc(Cl)c6o5)c(F)c4)c4c(N)ncnc43)CC2)CC1,IC50,=,2880.0,CHEMBL1260610,CHEMBL1255185
CHEMBL1271950,OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,IC50,=,720.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272006,OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1,IC50,=,1090.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272061,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,8.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272113,CC#CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,1270.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272167,C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,91.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272168,C=CC(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1,IC50,=,3057.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272222,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1,IC50,=,20.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272223,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,IC50,=,46.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272275,O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,3503.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272276,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,70.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272324,CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,9.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272325,O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,21.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1271507,CN1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(N[C@H](CO)c5ccccc5)c34)C2)CC1,IC50,=,89.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1271561,C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,IC50,=,12.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1271562,CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,IC50,=,12.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1271618,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1,IC50,=,149.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1271619,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,IC50,=,4884.0,CHEMBL1273341,CHEMBL1269003
CHEMBL939,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,IC50,=,20.0,CHEMBL1273341,CHEMBL1269003
CHEMBL1272061,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,100.0,CHEMBL1273339,CHEMBL1269003
CHEMBL1272167,C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,2480.0,CHEMBL1273339,CHEMBL1269003
CHEMBL1272222,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1,IC50,=,739.0,CHEMBL1273339,CHEMBL1269003
CHEMBL1272223,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,IC50,=,2200.0,CHEMBL1273339,CHEMBL1269003
CHEMBL1272276,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,305.0,CHEMBL1273339,CHEMBL1269003
CHEMBL1272324,CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,=,930.0,CHEMBL1273339,CHEMBL1269003
